"Year","Fourseam","Change","Slider","pfx_var","mlbam_id","Sinker","Curve","Split","Cutter","Knuckler","Slow Curve","Screwball"
"2012","93.16","85.36","86.96","maxmph",434718,NA,NA,NA,NA,NA,NA,NA
"2013","93.59","85.27","86.96","maxmph",434718,NA,NA,NA,NA,NA,NA,NA
"2014","92.78","85.21","86.33","maxmph",434718,NA,NA,NA,NA,NA,NA,NA
"2015","93.06","84.99","86.56","maxmph",434718,NA,NA,NA,NA,NA,NA,NA
"2008","90.85","81.09","84.55","mph",434718,NA,NA,NA,NA,NA,NA,NA
"2009","92.38","83.29","84.71","mph",434718,NA,NA,NA,NA,NA,NA,NA
"2010","91.66","82.87","83.19","mph",434718,NA,NA,NA,NA,NA,NA,NA
"2011","90.94","82.42","83.37","mph",434718,NA,NA,NA,NA,NA,NA,NA
"2012","89.93","81.61","84.66","mph",434718,NA,NA,NA,NA,NA,NA,NA
"2013","90.30","82.27","84.37","mph",434718,NA,NA,NA,NA,NA,NA,NA
"2014","90.12","82.07","83.68","mph",434718,NA,NA,NA,NA,NA,NA,NA
"2015","89.09","81.83","83.66","mph",434718,NA,NA,NA,NA,NA,NA,NA
"2009","10.00","0.00","0.00","bway",544931,"7.41","4.35",NA,NA,NA,NA,NA
"2010","8.09","1.71","0.00","bway",544931,"2.89","8.12",NA,NA,NA,NA,NA
"2011","6.78","2.33","0.00","bway",544931,"6.25","9.09",NA,NA,NA,NA,NA
"2012","6.77","1.67","0.00","bway",544931,"2.66","5.44",NA,NA,NA,NA,NA
"2013","5.56","1.53","0.00","bway",544931,"1.01","5.38",NA,NA,NA,NA,NA
"2014","6.29","1.62","2.13","bway",544931,"2.52","4.92",NA,NA,NA,NA,NA
"2015","7.92","1.79","18.18","bway",544931,"0.00","3.30",NA,NA,NA,NA,NA
"2009","-0.11","-1.60","0.00","vloc",544931,"-0.40","-0.89",NA,NA,NA,NA,NA
"2010","0.16","-1.07","0.00","vloc",544931,"-0.13","-0.58",NA,NA,NA,NA,NA
"2011","0.13","-1.01","0.00","vloc",544931,"-0.06","-0.24",NA,NA,NA,NA,NA
"2012","0.06","-1.40","0.00","vloc",544931,"-0.49","-0.66",NA,NA,NA,NA,NA
"2013","0.07","-0.82","0.00","vloc",544931,"-0.35","-0.85",NA,NA,NA,NA,NA
"2014","-0.04","-1.18","-0.88","vloc",544931,"-0.42","-0.77",NA,NA,NA,NA,NA
"2015","0.14","-1.14","-0.07","vloc",544931,"0.02","-1.10",NA,NA,NA,NA,NA
"2009","-0.00","-0.15","0.00","hloc",544931,"0.33","0.08",NA,NA,NA,NA,NA
"2010","0.21","0.44","0.00","hloc",544931,"0.26","0.24",NA,NA,NA,NA,NA
"2011","0.14","0.47","0.00","hloc",544931,"0.17","0.24",NA,NA,NA,NA,NA
"2012","0.16","0.47","0.00","hloc",544931,"0.31","0.28",NA,NA,NA,NA,NA
"2013","0.32","0.50","0.00","hloc",544931,"0.34","0.26",NA,NA,NA,NA,NA
"2014","0.16","0.22","0.56","hloc",544931,"0.53","0.20",NA,NA,NA,NA,NA
"2015","0.24","0.51","0.25","hloc",544931,"0.75","0.29",NA,NA,NA,NA,NA
"2009","9.92","2.44","0.00","pfx_z",544931,"6.72","-5.53",NA,NA,NA,NA,NA
"2010","8.80","0.99","0.00","pfx_z",544931,"5.29","-6.73",NA,NA,NA,NA,NA
"2011","9.38","4.05","0.00","pfx_z",544931,"6.79","-7.19",NA,NA,NA,NA,NA
"2012","9.44","2.71","0.00","pfx_z",544931,"6.64","-6.11",NA,NA,NA,NA,NA
"2013","8.76","3.40","0.00","pfx_z",544931,"6.38","-7.52",NA,NA,NA,NA,NA
"2014","8.84","3.32","0.48","pfx_z",544931,"6.35","-7.26",NA,NA,NA,NA,NA
"2015","9.27","3.46","2.71","pfx_z",544931,"5.47","-5.49",NA,NA,NA,NA,NA
"2009","-5.87","-7.63","0.00","pfx_x",544931,"-7.90","6.66",NA,NA,NA,NA,NA
"2010","-5.64","-7.26","0.00","pfx_x",544931,"-7.97","8.10",NA,NA,NA,NA,NA
"2011","-6.19","-9.25","0.00","pfx_x",544931,"-8.43","7.83",NA,NA,NA,NA,NA
"2012","-5.07","-8.73","0.00","pfx_x",544931,"-8.07","7.38",NA,NA,NA,NA,NA
"2013","-6.03","-8.65","0.00","pfx_x",544931,"-8.13","8.00",NA,NA,NA,NA,NA
"2014","-6.12","-9.16","2.35","pfx_x",544931,"-8.89","7.57",NA,NA,NA,NA,NA
"2015","-5.77","-8.98","1.77","pfx_x",544931,"-9.00","7.42",NA,NA,NA,NA,NA
"2009","101.42","93.46","0.00","maxmph",544931,"100.79","85.84",NA,NA,NA,NA,NA
"2010","100.53","93.56","0.00","maxmph",544931,"99.65","85.40",NA,NA,NA,NA,NA
"2011","99.76","91.91","0.00","maxmph",544931,"97.81","82.16",NA,NA,NA,NA,NA
"2012","99.98","92.41","0.00","maxmph",544931,"99.62","84.53",NA,NA,NA,NA,NA
"2013","99.81","92.58","0.00","maxmph",544931,"98.50","83.67",NA,NA,NA,NA,NA
"2014","99.50","92.21","90.32","maxmph",544931,"98.04","83.82",NA,NA,NA,NA,NA
"2015","99.35","92.87","92.46","maxmph",544931,"96.73","86.32",NA,NA,NA,NA,NA
"2009","99.14","90.65","0.00","mph",544931,"97.77","83.70",NA,NA,NA,NA,NA
"2010","97.88","90.14","0.00","mph",544931,"97.04","82.69",NA,NA,NA,NA,NA
"2011","96.69","89.61","0.00","mph",544931,"95.53","80.02",NA,NA,NA,NA,NA
"2012","96.70","89.54","0.00","mph",544931,"95.90","81.30",NA,NA,NA,NA,NA
"2013","96.19","88.86","0.00","mph",544931,"95.38","80.69",NA,NA,NA,NA,NA
"2014","95.65","88.95","87.25","mph",544931,"95.25","80.70",NA,NA,NA,NA,NA
"2015","95.98","88.93","90.75","mph",544931,"94.15","82.31",NA,NA,NA,NA,NA
"2012","7.25","2.27","3.01","bway",573185,"7.02","0.00",NA,NA,NA,NA,NA
"2013","7.44","2.03","4.26","bway",573185,"4.09","0.00",NA,NA,NA,NA,NA
"2014","8.23","0.00","2.83","bway",573185,"2.50","4.55",NA,NA,NA,NA,NA
"2015","5.08","1.67","7.78","bway",573185,"0.00","0.00",NA,NA,NA,NA,NA
"2012","0.02","-0.71","-0.88","vloc",573185,"0.16","-0.42",NA,NA,NA,NA,NA
"2013","0.13","-0.97","-0.85","vloc",573185,"-0.16","-0.78",NA,NA,NA,NA,NA
"2014","0.14","-0.74","-0.72","vloc",573185,"0.03","-0.06",NA,NA,NA,NA,NA
"2015","0.08","-0.68","-0.46","vloc",573185,"0.17","2.09",NA,NA,NA,NA,NA
"2012","0.14","0.76","0.50","hloc",573185,"-0.05","0.22",NA,NA,NA,NA,NA
"2013","0.24","0.73","0.48","hloc",573185,"0.46","0.46",NA,NA,NA,NA,NA
"2014","0.29","0.68","0.35","hloc",573185,"0.37","0.50",NA,NA,NA,NA,NA
"2015","0.56","0.94","0.52","hloc",573185,"0.36","0.64",NA,NA,NA,NA,NA
"2012","11.37","4.65","-0.43","pfx_z",573185,"8.50","-4.32",NA,NA,NA,NA,NA
"2013","9.90","2.52","0.52","pfx_z",573185,"7.82","-4.73",NA,NA,NA,NA,NA
"2014","10.21","2.47","-0.28","pfx_z",573185,"8.16","-3.69",NA,NA,NA,NA,NA
"2015","10.31","1.49","1.53","pfx_z",573185,"9.13","-2.43",NA,NA,NA,NA,NA
"2012","-5.49","-7.71","1.80","pfx_x",573185,"-7.83","5.02",NA,NA,NA,NA,NA
"2013","-4.80","-7.56","1.03","pfx_x",573185,"-7.84","3.38",NA,NA,NA,NA,NA
"2014","-5.72","-7.67","1.93","pfx_x",573185,"-7.74","4.47",NA,NA,NA,NA,NA
"2015","-4.43","-6.12","2.82","pfx_x",573185,"-7.19","6.54",NA,NA,NA,NA,NA
"2012","94.92","86.70","86.42","maxmph",573185,"94.17","77.88",NA,NA,NA,NA,NA
"2013","94.38","87.51","88.01","maxmph",573185,"94.28","78.17",NA,NA,NA,NA,NA
"2014","92.68","85.89","86.77","maxmph",573185,"92.84","78.71",NA,NA,NA,NA,NA
"2015","93.17","84.55","86.68","maxmph",573185,"91.71","80.15",NA,NA,NA,NA,NA
"2012","92.34","84.46","83.52","mph",573185,"92.38","75.00",NA,NA,NA,NA,NA
"2013","91.26","83.58","84.29","mph",573185,"91.44","75.51",NA,NA,NA,NA,NA
"2014","89.85","82.37","82.36","mph",573185,"89.98","73.75",NA,NA,NA,NA,NA
"2015","90.26","83.27","83.76","mph",573185,"90.64","76.02",NA,NA,NA,NA,NA
"2009","7.41","0.00","0.00","bway",493547,NA,"3.45",NA,NA,NA,NA,NA
"2012","7.98","0.00","4.26","bway",493547,NA,"2.63",NA,NA,NA,NA,NA
"2013","15.38","0.00","6.06","bway",493547,NA,"7.14",NA,NA,NA,NA,NA
"2009","0.14","-0.66","0.00","vloc",493547,NA,"-0.88",NA,NA,NA,NA,NA
"2012","0.08","-0.94","-0.24","vloc",493547,NA,"-0.58",NA,NA,NA,NA,NA
"2013","-0.24","0.00","-0.29","vloc",493547,NA,"-0.53",NA,NA,NA,NA,NA
"2009","0.06","0.83","0.00","hloc",493547,NA,"0.53",NA,NA,NA,NA,NA
"2012","0.37","0.48","0.47","hloc",493547,NA,"0.38",NA,NA,NA,NA,NA
"2013","0.11","0.00","0.24","hloc",493547,NA,"0.62",NA,NA,NA,NA,NA
"2009","8.18","-0.41","0.00","pfx_z",493547,NA,"-3.59",NA,NA,NA,NA,NA
"2012","7.89","3.24","3.20","pfx_z",493547,NA,"-6.71",NA,NA,NA,NA,NA
"2013","7.63","0.00","2.52","pfx_z",493547,NA,"-6.97",NA,NA,NA,NA,NA
"2009","-2.82","-1.76","0.00","pfx_x",493547,NA,"6.80",NA,NA,NA,NA,NA
"2012","-3.81","0.41","5.78","pfx_x",493547,NA,"9.90",NA,NA,NA,NA,NA
"2013","-1.85","0.00","6.45","pfx_x",493547,NA,"9.80",NA,NA,NA,NA,NA
"2009","92.26","83.45","0.00","maxmph",493547,NA,"77.07",NA,NA,NA,NA,NA
"2012","92.13","80.97","83.55","maxmph",493547,NA,"74.52",NA,NA,NA,NA,NA
"2013","91.59","0.00","82.02","maxmph",493547,NA,"72.11",NA,NA,NA,NA,NA
"2009","89.93","81.02","0.00","mph",493547,NA,"73.10",NA,NA,NA,NA,NA
"2012","90.40","78.47","80.75","mph",493547,NA,"71.77",NA,NA,NA,NA,NA
"2013","89.58","0.00","79.72","mph",493547,NA,"70.40",NA,NA,NA,NA,NA
"2009","3.45","0.00","3.03","bway",519322,"0.00",NA,NA,NA,NA,NA,NA
"2010","7.72","0.00","5.81","bway",519322,"5.16",NA,NA,NA,NA,NA,NA
"2011","7.29","0.00","5.22","bway",519322,"4.43",NA,NA,NA,NA,NA,NA
"2012","8.90","0.00","3.31","bway",519322,"6.99",NA,NA,NA,NA,NA,NA
"2013","8.67","4.21","6.19","bway",519322,"9.43",NA,NA,NA,NA,NA,NA
"2014","6.15","0.00","6.93","bway",519322,"4.74",NA,NA,NA,NA,NA,NA
"2015","8.95","3.37","5.07","bway",519322,"2.90",NA,NA,NA,NA,NA,NA
"2009","-0.09","-0.87","-0.62","vloc",519322,"-0.03",NA,NA,NA,NA,NA,NA
"2010","0.33","0.74","-0.24","vloc",519322,"0.02",NA,NA,NA,NA,NA,NA
"2011","0.42","-0.93","-0.37","vloc",519322,"-0.02",NA,NA,NA,NA,NA,NA
"2012","0.26","-1.15","-0.81","vloc",519322,"-0.35",NA,NA,NA,NA,NA,NA
"2013","0.28","-0.45","-0.19","vloc",519322,"0.09",NA,NA,NA,NA,NA,NA
"2014","0.25","-0.79","-0.70","vloc",519322,"-0.04",NA,NA,NA,NA,NA,NA
"2015","0.30","-0.86","-0.83","vloc",519322,"-0.17",NA,NA,NA,NA,NA,NA
"2009","0.09","0.58","0.19","hloc",519322,"0.51",NA,NA,NA,NA,NA,NA
"2010","0.27","1.63","0.37","hloc",519322,"0.48",NA,NA,NA,NA,NA,NA
"2011","0.32","1.13","0.38","hloc",519322,"0.50",NA,NA,NA,NA,NA,NA
"2012","0.11","1.12","0.27","hloc",519322,"0.37",NA,NA,NA,NA,NA,NA
"2013","0.21","0.36","0.09","hloc",519322,"0.30",NA,NA,NA,NA,NA,NA
"2014","0.21","0.63","0.26","hloc",519322,"0.37",NA,NA,NA,NA,NA,NA
"2015","0.29","0.67","0.37","hloc",519322,"0.54",NA,NA,NA,NA,NA,NA
"2009","10.41","5.43","-1.70","pfx_z",519322,"5.96",NA,NA,NA,NA,NA,NA
"2010","9.90","4.49","-2.80","pfx_z",519322,"6.48",NA,NA,NA,NA,NA,NA
"2011","9.05","2.66","-3.45","pfx_z",519322,"6.11",NA,NA,NA,NA,NA,NA
"2012","8.87","2.69","-2.52","pfx_z",519322,"5.40",NA,NA,NA,NA,NA,NA
"2013","8.59","1.63","-3.46","pfx_z",519322,"5.74",NA,NA,NA,NA,NA,NA
"2014","7.88","0.05","-3.37","pfx_z",519322,"3.80",NA,NA,NA,NA,NA,NA
"2015","8.14","-0.91","-1.78","pfx_z",519322,"3.27",NA,NA,NA,NA,NA,NA
"2009","-4.28","-6.93","2.18","pfx_x",519322,"-8.13",NA,NA,NA,NA,NA,NA
"2010","-2.83","-6.28","5.91","pfx_x",519322,"-8.11",NA,NA,NA,NA,NA,NA
"2011","-3.99","-7.92","7.46","pfx_x",519322,"-8.09",NA,NA,NA,NA,NA,NA
"2012","-5.73","-9.01","6.70","pfx_x",519322,"-9.34",NA,NA,NA,NA,NA,NA
"2013","-5.11","-8.85","6.35","pfx_x",519322,"-8.05",NA,NA,NA,NA,NA,NA
"2014","-4.74","-8.45","6.10","pfx_x",519322,"-9.07",NA,NA,NA,NA,NA,NA
"2015","-4.63","-8.30","8.33","pfx_x",519322,"-9.20",NA,NA,NA,NA,NA,NA
"2009","97.94","87.16","89.71","maxmph",519322,"96.02",NA,NA,NA,NA,NA,NA
"2010","97.52","89.14","87.36","maxmph",519322,"97.61",NA,NA,NA,NA,NA,NA
"2011","99.20","91.42","87.08","maxmph",519322,"98.13",NA,NA,NA,NA,NA,NA
"2012","97.39","90.86","85.86","maxmph",519322,"97.77",NA,NA,NA,NA,NA,NA
"2013","97.09","90.55","86.08","maxmph",519322,"96.61",NA,NA,NA,NA,NA,NA
"2014","96.24","89.45","85.76","maxmph",519322,"96.77",NA,NA,NA,NA,NA,NA
"2015","96.90","89.55","85.97","maxmph",519322,"96.69",NA,NA,NA,NA,NA,NA
"2009","96.00","86.96","85.57","mph",519322,"95.07",NA,NA,NA,NA,NA,NA
"2010","95.10","88.25","84.22","mph",519322,"94.76",NA,NA,NA,NA,NA,NA
"2011","95.70","89.06","84.58","mph",519322,"95.48",NA,NA,NA,NA,NA,NA
"2012","95.46","88.77","84.06","mph",519322,"95.18",NA,NA,NA,NA,NA,NA
"2013","94.63","87.94","82.91","mph",519322,"94.61",NA,NA,NA,NA,NA,NA
"2014","94.30","87.34","83.10","mph",519322,"93.83",NA,NA,NA,NA,NA,NA
"2015","94.66","87.77","83.08","mph",519322,"94.26",NA,NA,NA,NA,NA,NA
"2009","8.57","4.55","4.17","bway",502621,"3.33","0.00",NA,NA,NA,NA,NA
"2010","0.00","0.00","0.00","bway",502621,"0.00","0.00",NA,NA,NA,NA,NA
"2009","0.06","-0.61","-0.57","vloc",502621,"-0.36","-1.14",NA,NA,NA,NA,NA
"2010","-0.18","-0.73","-0.22","vloc",502621,"-0.37","-1.02",NA,NA,NA,NA,NA
"2009","0.31","0.36","0.42","hloc",502621,"0.08","0.25",NA,NA,NA,NA,NA
"2010","0.99","0.48","1.91","hloc",502621,"-0.07","0.39",NA,NA,NA,NA,NA
"2009","9.61","4.88","0.58","pfx_z",502621,"7.06","-4.27",NA,NA,NA,NA,NA
"2010","9.77","1.35","6.11","pfx_z",502621,"6.75","-6.59",NA,NA,NA,NA,NA
"2009","-3.97","-5.90","2.77","pfx_x",502621,"-8.40","3.01",NA,NA,NA,NA,NA
"2010","-2.26","-4.35","4.30","pfx_x",502621,"-7.73","5.85",NA,NA,NA,NA,NA
"2009","92.47","79.33","85.88","maxmph",502621,"92.21","75.91",NA,NA,NA,NA,NA
"2010","91.09","74.58","79.89","maxmph",502621,"91.49","78.38",NA,NA,NA,NA,NA
"2009","89.69","76.01","82.98","mph",502621,"89.91","72.19",NA,NA,NA,NA,NA
"2010","88.68","72.45","79.89","mph",502621,"88.31","73.85",NA,NA,NA,NA,NA
"2008","5.82","1.96","0.00","bway",425530,NA,"3.70",NA,NA,NA,NA,NA
"2009","4.61","0.99","0.00","bway",425530,NA,"6.78",NA,NA,NA,NA,NA
"2010","8.58","8.77","4.23","bway",425530,NA,"0.00",NA,NA,NA,NA,NA
"2008","0.14","-0.02","0.00","vloc",425530,NA,"-0.64",NA,NA,NA,NA,NA
"2009","-0.13","-0.70","0.00","vloc",425530,NA,"-0.33",NA,NA,NA,NA,NA
"2010","-0.25","-0.46","-1.53","vloc",425530,NA,"0.00",NA,NA,NA,NA,NA
"2008","0.33","0.72","0.00","hloc",425530,NA,"0.44",NA,NA,NA,NA,NA
"2009","0.03","0.66","0.00","hloc",425530,NA,"0.42",NA,NA,NA,NA,NA
"2010","0.05","0.18","0.53","hloc",425530,NA,"0.00",NA,NA,NA,NA,NA
"2008","9.81","7.58","0.00","pfx_z",425530,NA,"-1.74",NA,NA,NA,NA,NA
"2009","9.38","7.29","0.00","pfx_z",425530,NA,"-1.76",NA,NA,NA,NA,NA
"2010","10.15","7.93","1.64","pfx_z",425530,NA,"0.00",NA,NA,NA,NA,NA
"2008","-4.17","-4.88","0.00","pfx_x",425530,NA,"3.59",NA,NA,NA,NA,NA
"2009","-5.07","-6.23","0.00","pfx_x",425530,NA,"3.43",NA,NA,NA,NA,NA
"2010","-4.55","-3.95","2.53","pfx_x",425530,NA,"0.00",NA,NA,NA,NA,NA
"2008","98.56","82.41","0.00","maxmph",425530,NA,"83.34",NA,NA,NA,NA,NA
"2009","98.33","85.20","0.00","maxmph",425530,NA,"84.30",NA,NA,NA,NA,NA
"2010","97.41","87.53","89.40","maxmph",425530,NA,"0.00",NA,NA,NA,NA,NA
"2008","95.50","79.35","0.00","mph",425530,NA,"80.40",NA,NA,NA,NA,NA
"2009","95.42","81.20","0.00","mph",425530,NA,"81.10",NA,NA,NA,NA,NA
"2010","94.46","80.72","85.52","mph",425530,NA,"0.00",NA,NA,NA,NA,NA
"2012","3.23","0.00","7.14","bway",592781,"0.00",NA,NA,NA,NA,NA,NA
"2013","6.41","0.00","0.00","bway",592781,"0.00",NA,NA,NA,NA,NA,NA
"2014","9.11","3.57","6.38","bway",592781,"0.00",NA,NA,NA,NA,NA,NA
"2015","6.54","7.14","2.86","bway",592781,"0.00",NA,NA,NA,NA,NA,NA
"2012","0.05","0.11","-0.67","vloc",592781,"0.00",NA,NA,NA,NA,NA,NA
"2013","0.13","-0.95","-0.76","vloc",592781,"0.00",NA,NA,NA,NA,NA,NA
"2014","-0.20","-0.60","-0.78","vloc",592781,"0.00",NA,NA,NA,NA,NA,NA
"2015","-0.55","-0.50","-1.16","vloc",592781,"-0.66",NA,NA,NA,NA,NA,NA
"2012","0.62","0.84","0.28","hloc",592781,"0.00",NA,NA,NA,NA,NA,NA
"2013","0.57","1.11","0.34","hloc",592781,"0.00",NA,NA,NA,NA,NA,NA
"2014","0.51","0.60","0.39","hloc",592781,"0.00",NA,NA,NA,NA,NA,NA
"2015","0.15","0.66","0.12","hloc",592781,"1.29",NA,NA,NA,NA,NA,NA
"2012","10.31","6.89","2.53","pfx_z",592781,"0.00",NA,NA,NA,NA,NA,NA
"2013","10.66","8.03","0.96","pfx_z",592781,"0.00",NA,NA,NA,NA,NA,NA
"2014","9.94","9.47","-0.65","pfx_z",592781,"0.00",NA,NA,NA,NA,NA,NA
"2015","9.49","9.01","1.35","pfx_z",592781,"6.13",NA,NA,NA,NA,NA,NA
"2012","-4.24","-5.62","2.74","pfx_x",592781,"0.00",NA,NA,NA,NA,NA,NA
"2013","-5.72","-9.50","2.27","pfx_x",592781,"0.00",NA,NA,NA,NA,NA,NA
"2014","-4.51","-5.83","2.77","pfx_x",592781,"0.00",NA,NA,NA,NA,NA,NA
"2015","-4.58","-5.05","2.11","pfx_x",592781,"-9.24",NA,NA,NA,NA,NA,NA
"2012","97.87","89.52","89.18","maxmph",592781,"0.00",NA,NA,NA,NA,NA,NA
"2013","97.70","87.11","87.93","maxmph",592781,"0.00",NA,NA,NA,NA,NA,NA
"2014","99.52","90.10","89.68","maxmph",592781,"0.00",NA,NA,NA,NA,NA,NA
"2015","98.61","88.57","89.16","maxmph",592781,"93.28",NA,NA,NA,NA,NA,NA
"2012","95.72","87.41","86.99","mph",592781,"0.00",NA,NA,NA,NA,NA,NA
"2013","95.26","86.32","85.83","mph",592781,"0.00",NA,NA,NA,NA,NA,NA
"2014","96.55","87.47","86.49","mph",592781,"0.00",NA,NA,NA,NA,NA,NA
"2015","94.61","86.61","86.56","mph",592781,"91.97",NA,NA,NA,NA,NA,NA
"2009","11.43","0.00","8.33","bway",502139,"2.33","8.82",NA,NA,NA,NA,NA
"2011","5.94","0.00","5.97","bway",502139,"3.70","0.00",NA,NA,NA,NA,NA
"2012","4.69","0.00","3.13","bway",502139,"2.22","0.00",NA,NA,NA,NA,NA
"2013","6.96","6.25","1.79","bway",502139,"0.00","6.67",NA,NA,NA,NA,NA
"2014","7.14","0.00","0.00","bway",502139,"8.16","0.00",NA,NA,NA,NA,NA
"2009","0.30","-1.50","-0.51","vloc",502139,"-0.45","-0.69",NA,NA,NA,NA,NA
"2011","-0.37","-0.98","-0.49","vloc",502139,"-0.15","-0.97",NA,NA,NA,NA,NA
"2012","-0.02","-0.66","-0.62","vloc",502139,"-0.43","-1.06",NA,NA,NA,NA,NA
"2013","0.08","-0.94","-0.51","vloc",502139,"-0.80","-0.41",NA,NA,NA,NA,NA
"2014","-0.27","-0.76","-0.72","vloc",502139,"-0.51","-1.24",NA,NA,NA,NA,NA
"2009","0.31","0.99","0.30","hloc",502139,"0.77","0.39",NA,NA,NA,NA,NA
"2011","0.37","1.54","0.41","hloc",502139,"0.32","0.70",NA,NA,NA,NA,NA
"2012","0.31","1.02","0.44","hloc",502139,"1.15","0.60",NA,NA,NA,NA,NA
"2013","0.46","0.76","0.62","hloc",502139,"0.72","0.64",NA,NA,NA,NA,NA
"2014","0.39","0.78","0.49","hloc",502139,"0.70","0.34",NA,NA,NA,NA,NA
"2009","8.15","5.97","2.27","pfx_z",502139,"6.04","-5.44",NA,NA,NA,NA,NA
"2011","8.89","4.12","0.84","pfx_z",502139,"5.81","-7.06",NA,NA,NA,NA,NA
"2012","8.70","2.73","3.68","pfx_z",502139,"5.83","-6.42",NA,NA,NA,NA,NA
"2013","9.45","1.56","2.89","pfx_z",502139,"5.26","-6.75",NA,NA,NA,NA,NA
"2014","10.04","2.21","4.00","pfx_z",502139,"6.32","-7.98",NA,NA,NA,NA,NA
"2009","-4.33","-8.69","4.38","pfx_x",502139,"-7.94","6.48",NA,NA,NA,NA,NA
"2011","-4.12","-8.53","2.53","pfx_x",502139,"-6.27","7.45",NA,NA,NA,NA,NA
"2012","-4.87","-7.76","0.74","pfx_x",502139,"-7.62","5.34",NA,NA,NA,NA,NA
"2013","-4.50","-9.20","1.82","pfx_x",502139,"-8.07","8.41",NA,NA,NA,NA,NA
"2014","-5.04","-9.29","0.01","pfx_x",502139,"-8.54","7.16",NA,NA,NA,NA,NA
"2009","94.48","87.79","86.44","maxmph",502139,"93.87","81.88",NA,NA,NA,NA,NA
"2011","95.85","88.01","89.13","maxmph",502139,"95.74","81.61",NA,NA,NA,NA,NA
"2012","95.51","88.31","90.26","maxmph",502139,"95.06","83.94",NA,NA,NA,NA,NA
"2013","96.76","88.67","90.41","maxmph",502139,"94.53","81.47",NA,NA,NA,NA,NA
"2014","96.28","89.77","92.11","maxmph",502139,"94.73","80.68",NA,NA,NA,NA,NA
"2009","92.37","86.28","84.72","mph",502139,"91.97","80.41",NA,NA,NA,NA,NA
"2011","94.12","86.77","87.08","mph",502139,"92.95","80.35",NA,NA,NA,NA,NA
"2012","93.52","86.50","88.59","mph",502139,"92.92","79.85",NA,NA,NA,NA,NA
"2013","93.97","86.70","88.30","mph",502139,"92.40","79.16",NA,NA,NA,NA,NA
"2014","93.59","86.88","89.53","mph",502139,"92.83","78.98",NA,NA,NA,NA,NA
"2011","6.56","1.67","5.05","bway",543819,"4.10","6.25",NA,"5.13",NA,NA,NA
"2012","6.82","0.85","8.85","bway",543819,"5.95","0.00",NA,"0.00",NA,NA,NA
"2013","12.50","5.56","0.00","bway",543819,"0.00","0.00",NA,"0.00",NA,NA,NA
"2011","-0.07","-0.59","-0.76","vloc",543819,"-0.44","-0.92",NA,"-0.94",NA,NA,NA
"2012","-0.11","-0.90","-0.89","vloc",543819,"-0.46","-1.11",NA,"-1.54",NA,NA,NA
"2013","-0.50","-1.30","0.00","vloc",543819,"-0.82","0.00",NA,"-0.96",NA,NA,NA
"2011","0.22","0.82","0.31","hloc",543819,"0.35","0.72",NA,"0.54",NA,NA,NA
"2012","0.22","0.58","0.34","hloc",543819,"0.22","0.46",NA,"0.65",NA,NA,NA
"2013","0.14","0.40","0.00","hloc",543819,"0.22","0.00",NA,"0.22",NA,NA,NA
"2011","10.12","5.25","-0.39","pfx_z",543819,"6.86","-4.12",NA,"1.75",NA,NA,NA
"2012","9.77","4.56","-0.05","pfx_z",543819,"7.00","-4.14",NA,"1.92",NA,NA,NA
"2013","9.75","5.02","0.00","pfx_z",543819,"7.30","0.00",NA,"3.27",NA,NA,NA
"2011","-3.75","-4.93","5.57","pfx_x",543819,"-7.03","5.28",NA,"2.66",NA,NA,NA
"2012","-2.90","-6.38","5.40","pfx_x",543819,"-6.81","4.82",NA,"2.85",NA,NA,NA
"2013","-3.36","-7.17","0.00","pfx_x",543819,"-6.99","0.00",NA,"2.03",NA,NA,NA
"2011","95.37","87.55","86.26","maxmph",543819,"95.23","79.69",NA,"89.90",NA,NA,NA
"2012","93.63","87.37","87.29","maxmph",543819,"92.82","80.17",NA,"89.41",NA,NA,NA
"2013","91.22","85.39","0.00","maxmph",543819,"90.50","0.00",NA,"86.24",NA,NA,NA
"2011","91.64","84.12","82.66","mph",543819,"90.70","76.42",NA,"86.36",NA,NA,NA
"2012","90.66","83.48","83.07","mph",543819,"89.62","77.35",NA,"87.10",NA,NA,NA
"2013","88.90","83.32","0.00","mph",543819,"88.47","0.00",NA,"85.31",NA,NA,NA
"2009","4.73",NA,"5.00","bway",459999,NA,"0.00",NA,NA,NA,NA,NA
"2010","5.75",NA,"5.26","bway",459999,NA,"0.00",NA,NA,NA,NA,NA
"2011","5.66",NA,"0.00","bway",459999,NA,"0.00",NA,NA,NA,NA,NA
"2013","0.00",NA,"100.00","bway",459999,NA,"0.00",NA,NA,NA,NA,NA
"2009","0.16",NA,"-0.77","vloc",459999,NA,"-0.72",NA,NA,NA,NA,NA
"2010","-0.04",NA,"-0.98","vloc",459999,NA,"-1.24",NA,NA,NA,NA,NA
"2011","-0.09",NA,"-0.71","vloc",459999,NA,"-1.38",NA,NA,NA,NA,NA
"2013","-0.99",NA,"-0.17","vloc",459999,NA,"-2.51",NA,NA,NA,NA,NA
"2009","0.48",NA,"0.46","hloc",459999,NA,"0.52",NA,NA,NA,NA,NA
"2010","0.38",NA,"0.40","hloc",459999,NA,"0.22",NA,NA,NA,NA,NA
"2011","0.52",NA,"0.02","hloc",459999,NA,"0.32",NA,NA,NA,NA,NA
"2013","0.61",NA,"-0.08","hloc",459999,NA,"0.31",NA,NA,NA,NA,NA
